District/Area *,School/Building *,School/Building Code,Class *,Code,First Name *,Last Name *,Middle Name,Unique Student ID *,Date of Birth *,Gender *,Grade *,Active User,Additional ID Number,Ethnicity-Hispanic or Latino,Race-American Indian or Alaska Native,Race-Asian,Race-Black or African American,Race-Native Hawaiian or Other Pacific Islander,Race-White,Program Code-Free/Reduced-Price Lunch,Program Code-ELL,Program Code-Migrant Student,Program Code-Section 504,Program Code-Gifted Talented,Program Code-Title I Language,Program Code-IEP,Program Code-SE,Program Code-Title I Math,Program Code-Other 1,Program Code-Other 2,Braille,Office Use-Z,Office Use-1,Office Use-2,Office Use-3,Office Use-4,Office Use-5,Office Use-6,Office Use-7,Office Use-8,Office Use-9,Office Use-10,Office Use-11,Office Use-12,Office Use-V,Office Use-Q,Office Use-N,Test Admin-A,Test Admin-B,Test Admin-C,Test Admin-D,Test Admin-E,Test Admin-F,Test Admin-G,Test Admin-H,Test Admin-I,Test Admin-J,Test Admin-K,Test Admin-L,Test Admin-M,Test Admin-N,Admin Code-A,Admin Code-B,Admin Code-C,Admin Code-D,Admin Code-E,Admin Code-F,Admin Code-G,Admin Code-H,Admin Code-I,Admin Code-J,Admin Code-K,Admin Code-L,Admin Code-M,Admin Code-N,Admin Code-O,Admin Code-P,Admin Code-Q,Admin Code-R,Admin Code-S,Admin Code-T,Home Reporting
Apex,Apex High School,,Class 0,,Madison,Will,,APX1084,09/26/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Jaydon,Stanton-Schulist,,APX1085,01/10/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Jaclyn,Sipes,,APX1086,01/03/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Shakira,MacGyver,,APX1087,03/22/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Jaeden,Zboncak,,APX1088,03/12/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Marcelo,Hegmann,,APX1089,10/27/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Alejandra,Wisozk,,APX1090,02/03/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Brown,Schaden,,APX1091,11/24/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Jamil,Mayert,,APX1092,04/30/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Herman,Schamberger,,APX1093,05/02/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Vida,Windler,,APX1094,12/05/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Alena,Kub,,APX1095,06/01/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Tom,Considine,,APX1096,02/27/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Lempi,Huels,,APX1097,08/04/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Keshawn,Conroy,,APX1098,11/11/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Garfield,Breitenberg-Feeney,,APX1099,01/06/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Wilma,Weissnat-Mayert,,APX1100,07/13/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Toby,Rohan,,APX1101,12/20/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Geraldine,Mills,,APX1102,01/22/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Joan,Conn,,APX1103,03/18/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Glennie,Hagenes,,APX1104,10/31/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Destiny,Nader-Lang,,APX1105,08/29/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Tatyana,Renner,,APX1106,02/25/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Lonzo,Fay,,APX1107,10/27/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Nadia,Halvorson,,APX1108,05/02/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Waylon,Haag,,APX1109,06/02/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Foster,Cronin,,APX1110,05/07/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Luigi,Marks,,APX1111,10/30/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Drake,Mills,,APX1112,03/14/2010,M,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Fay,Grady,,APX1113,12/16/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Lavern,Runolfsdottir,,APX1114,12/05/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Cara,Thompson,,APX1115,12/17/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Alexander,Reichel,,APX1116,10/02/2019,F,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Marcelo,Brekke,,APX1117,09/06/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Abelardo,Howell,,APX1118,05/31/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Lesly,Hamill,,APX1119,12/19/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Cooper,Barton,,APX1120,10/16/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Virginia,Feil-Glover,,APX1121,10/01/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Tremaine,Cole,,APX1122,10/20/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Delpha,Daniel,,APX1123,10/26/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Estell,Bartoletti,,APX1124,01/06/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Augusta,Rice,,APX1125,04/03/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Kathryn,Jerde,,APX1126,04/10/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Edna,Walsh,,APX1127,06/13/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Keira,Steuber,,APX1128,02/10/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Joan,Lebsack,,APX1129,05/24/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Izabella,Krajcik,,APX1130,06/06/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Uriel,Larkin,,APX1131,03/11/2018,M,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Margarita,Simonis,,APX1132,08/15/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Renee,Hamill,,APX1133,10/27/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Lucile,Shields,,APX1134,01/29/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Mariane,Lakin,,APX1135,12/25/2009,M,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Angel,Funk,,APX1136,03/21/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Rashawn,Funk,,APX1137,03/12/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Rex,Wuckert,,APX1138,12/13/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Kennedy,Nader,,APX1139,06/11/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Jarrett,Wolff,,APX1140,03/16/2013,M,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Braxton,Bogan,,APX1141,11/11/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Joanny,Gottlieb,,APX1142,11/27/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Harley,Will,,APX1143,10/18/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Lou,Terry,,APX1144,04/27/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Noelia,Trantow-Kassulke,,APX1145,08/14/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Nichole,Buckridge,,APX1146,10/13/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Lloyd,Lakin,,APX1147,01/05/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Dianna,Wiza,,APX1148,12/03/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Godfrey,West,,APX1149,02/06/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Mason,Gibson,,APX1150,04/29/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Ben,Bernhard,,APX1151,05/02/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Russ,Wehner,,APX1152,11/11/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Eddie,Kutch-Towne,,APX1153,03/16/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 5,,Jazmyn,Mann,,APX1154,03/13/2013,F,5,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Marjolaine,Batz,,APX1155,12/04/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Zetta,Raynor,,APX1156,07/26/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Caesar,Goyette,,APX1157,07/06/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Kasey,Gerhold,,APX1158,11/12/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 2,,Javonte,Torp,,APX1159,05/20/2010,F,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Eusebio,McGlynn,,APX1160,02/12/2016,M,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 10,,Lennie,Brown,,APX1161,03/08/2018,F,10,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Jalyn,Heathcote,,APX1162,06/07/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Genesis,Beier,,APX1163,08/13/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Theresia,Cassin,,APX1164,08/08/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Trenton,Smitham-Wehner,,APX1165,07/14/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Chaz,Fritsch,,APX1166,02/23/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Clovis,Ledner,,APX1167,03/21/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Robyn,O'Connell,,APX1168,05/19/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Ethel,Schamberger,,APX1169,03/02/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Isaias,Heaney,,APX1170,08/11/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Tyler,Bartell,,APX1171,11/12/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Dannie,Green,,APX1172,04/13/2008,F,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 8,,Sadye,Will,,APX1173,10/15/2016,F,8,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Donny,Dickens,,APX1174,12/27/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Stephen,Hansen,,APX1175,03/01/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Tamara,Vandervort,,APX1176,05/30/2015,F,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Zita,Grimes,,APX1177,12/26/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Uriel,Bednar,,APX1178,11/12/2017,M,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Hayley,Zulauf,,APX1179,04/18/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Marlee,Hartmann,,APX1180,05/11/2020,F,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 7,,Camylle,Larkin,,APX1181,09/16/2015,M,7,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Nayeli,Waelchi,,APX1182,12/13/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Raphaelle,Batz,,APX1183,12/05/2011,F,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 1,,Ashly,Gleichner-Wolf,,APX1184,01/31/2009,F,1,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Alize,Zulauf,,APX1185,11/21/2014,M,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Robyn,Baumbach,,APX1186,03/22/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Genoveva,Hammes,,APX1187,08/18/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Reid,Harris,,APX1188,07/12/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Mose,Sauer,,APX1189,07/03/2012,M,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 9,,Brendon,Wiza,,APX1190,09/30/2017,F,9,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 0,,Conor,Shields-Thompson,,APX1191,04/03/2008,M,0,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 3,,Anya,Lockman,,APX1192,10/04/2011,M,3,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 6,,Ed,Zieme,,APX1193,07/02/2014,F,6,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 4,,Westley,Wisoky,,APX1194,07/23/2012,F,4,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 12,,Kelvin,Schneider,,APX1195,06/16/2020,M,12,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apex,Apex High School,,Class 11,,Elvera,Rohan,,APX1196,05/12/2019,M,11,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
